Wall time,Step,Value
1751907088.6220603,399349,0.0035174917429685593
1751907265.1560311,406149,0.002797957044094801
1751907438.8898213,414599,0.003349792677909136
1751907736.6643074,427449,0.002760964445769787
1751907742.0350726,427749,0.0029434680473059416
1751907835.5995667,430949,0.0025450424291193485
1751907874.6863282,432999,0.0037141568027436733
1751907922.4815028,434749,0.0028783271554857492
1751907952.2604852,436249,0.003207253525033593
1751907979.5401275,437649,0.0029773423448204994
1751908003.2942097,438849,0.0030852113850414753
1751908005.086287,438949,0.0035115964710712433
1751908061.4981518,441199,0.0025188419967889786
1751908072.7792888,441699,0.002957299118861556
1751908108.2875516,443549,0.0037931599654257298
1751908114.529352,443899,0.0035061948001384735
1751908325.9697201,452949,0.0031202691607177258
1751908399.1344326,456099,0.0030016715172678232
1751908429.394215,457649,0.003523940686136484
1751908559.1455526,462649,0.0036170969251543283
1751908612.2697694,464599,0.002829340286552906
1751908646.247228,466399,0.003300789976492524
1751908677.5893295,467999,0.002943148836493492
1751908880.2340744,476949,0.0035057803615927696
1751908888.117807,477399,0.0027679596096277237
1751909052.468464,483599,0.0033603711053729057
1751909091.242217,485649,0.00303238769993186
1751909131.33919,487699,0.003501324448734522
1751909132.2024689,487749,0.0030618556775152683
1751909257.7513359,491899,0.003212832612916827
1751909302.9564219,493399,0.003185809589922428
1751909329.3124754,494749,0.002836264204233885
1751909352.2010193,495899,0.0029545440338552
1751909382.2727227,497449,0.0038003225345164537
1751909383.1702917,497499,0.003594354959204793
1751909418.8975449,498699,0.003444567322731018
1751909424.32018,498999,0.0033163612242788076
1751909436.8847153,499699,0.0033993064425885677
1751909533.1236513,503199,0.003072740975767374
1751909559.6870587,504549,0.003434502985328436
1751909589.7349238,506099,0.0027394196949899197
1751909604.8510494,506949,0.0031297330278903246
1751909670.6551235,509599,0.003180643543601036
1751909685.7672193,510449,0.002929718466475606
1751909694.6601062,510799,0.0029048966243863106
1751909845.058253,517149,0.003178889397531748
1751909847.6477306,517299,0.003585581202059984
1751909911.9394493,519799,0.0029539193492382765
1751909958.8031445,522299,0.0029942654073238373
1751909984.942455,522949,0.004250102210789919
1751910025.436262,525099,0.003329819068312645
1751910043.5259156,525949,0.003084448166191578
1751910097.6351068,528099,0.0031817806884646416
1751910178.502115,532199,0.003074485342949629
1751910204.1134455,532299,0.0031307365279644728
1751910264.523693,535399,0.003407710464671254
1751910282.2841184,536249,0.003097295993939042
1751910613.273085,551199,0.003224839922040701
1751910649.4872644,551849,0.003291740547865629
1751910667.9130764,552749,0.0031569739803671837
1751910706.1490736,554749,0.0028000236488878727
1751910730.0121827,555949,0.0027890694327652454
1751910735.423933,556249,0.0027532875537872314
1751910841.1510868,560649,0.0029774559661746025
1751910846.5530982,560949,0.0035629388876259327
1751910991.6728563,566599,0.00309232110157609
1751911052.8435886,569749,0.0032111131586134434
1751911066.3927152,570499,0.003189665265381336
1751911115.533023,572199,0.0026502381078898907
1751911517.478673,589349,0.0023984871804714203
1751911563.7163773,590999,0.0030213017016649246
1751911588.473843,592399,0.0033169144298881292
1751911609.0818942,593399,0.002769933547824621
1751911800.202144,601399,0.0029819761402904987
1751911849.2839336,603849,0.002699626376852393
1751911957.9846208,608799,0.003202199935913086
1751911961.582099,608999,0.0028029424138367176
1751912041.4011183,611799,0.002432404551655054
1751912106.282235,615149,0.0029730871319770813
1751912134.2570713,615849,0.0026763472706079483
1751912170.746975,617749,0.0030124362092465162
1751912212.4394722,619949,0.003079455578699708
1751912214.2311594,620049,0.002796950750052929
1751912269.168886,621899,0.0027814311906695366
1751912306.6632245,623849,0.0033365017734467983
1751912397.015827,627749,0.004180108662694693
1751912455.3111708,630099,0.003662406001240015
1751912581.8035896,635449,0.002855682512745261
1751912804.55373,645099,0.0031513390131294727
1751912808.1108131,645299,0.003303291741758585
1751912845.5349205,647249,0.002972198184579611
1751912873.2150717,648649,0.003601612988859415
1751912876.746947,648849,0.002939108293503523
1751913263.4007432,665249,0.003018947783857584
1751913309.0602105,667499,0.0029825528617948294
1751913360.7872632,669449,0.0031663519330322742
1751913390.585351,670949,0.0034477473236620426
1751913426.1810396,672799,0.002893648575991392
1751913506.0134573,676149,0.002833655336871743
1751913533.6996489,677549,0.003300038166344166
1751913616.8455532,681199,0.003260910976678133
1751913636.6860719,682149,0.002816564403474331
1751913641.0153084,682399,0.0029714563861489296
1751913861.0713997,690149,0.002603781409561634
1751913909.9452279,692499,0.0027533159591257572
1751914060.2936003,698599,0.003177943639457226
1751914068.4022372,699049,0.0035300743766129017
1751914095.1917167,700349,0.00275855022482574
1751914134.5590801,702349,0.0034297907259315252
1751914308.6555028,708899,0.002886360976845026
1751914318.6098309,709449,0.0033812427427619696
1751914337.8268092,710349,0.0029137448873370886
1751914402.1413376,712949,0.0031112779397517443
1751914408.579944,713299,0.002908364636823535
1751914495.163174,717749,0.0031893460545688868
1751914517.7173228,718099,0.00267230742610991
1751914560.2657545,720299,0.0027596992440521717
1751914575.870008,720999,0.0030774595215916634
1751914704.38219,726799,0.0029121453408151865
1751914805.1902945,731199,0.0031522484496235847
1751914828.3159132,732299,0.0034757559187710285
1751914951.3262417,737299,0.0026294661220163107
1751915039.9267073,740999,0.003306408878415823
1751915085.833732,742599,0.0029487416613847017
1751915098.0229805,743249,0.0024769208393990993
1751915159.821389,746299,0.002565564587712288
1751915269.5863614,750999,0.0029136580415070057
1751915345.3071752,753299,0.003592785680666566
1751915350.1113307,753549,0.0034357469994574785
1751915389.4391546,755549,0.0034520484041422606
1751915402.5611782,756249,0.0031480391044169664
1751915430.714733,756949,0.0033826474100351334
1751915447.078585,757699,0.0034129503183066845
1751915476.9298973,759299,0.003099982161074877
1751915491.852054,759999,0.002723793499171734
1751915667.1036022,766749,0.002963657956570387
1751915703.5799952,768599,0.003063874552026391
1751915750.1850302,770999,0.0027724411338567734
1751915807.3100557,772849,0.003305936697870493
1751915840.9512637,774549,0.0028696893714368343
1751915972.142773,780549,0.0032659664284437895
1751916036.8482718,781949,0.0028343151789158583
1751916168.4984927,788049,0.0027123033069074154
1751916201.2438302,789699,0.0033434764482080936
1751916244.9839761,791049,0.0028899027965962887
1751916494.5745993,801649,0.003064189339056611
1751916536.975615,803849,0.0026845319662243128
1751916593.0323286,805899,0.002961916383355856
1751916656.9258215,809299,0.0027792586479336023
1751916657.871946,809349,0.0027914750389754772
1751916740.0930061,812099,0.002731452463194728
1751916824.1638951,815699,0.003100053872913122
1751916900.2166064,819649,0.0024013807997107506
1751916952.7849324,821399,0.002858125139027834
1751917308.713179,836599,0.0030458769761025906
1751917423.7593818,841749,0.0030033825896680355
1751917455.8542047,843349,0.0029421139042824507
1751917471.785497,844049,0.0027738783974200487
1751917474.4624956,844199,0.0029713106341660023
1751917523.2112513,845399,0.003140566637739539
1751917561.9290247,847399,0.003079436719417572
1751917775.3446133,856049,0.002936439123004675
1751917784.160207,856349,0.0027018908876925707
1751917785.0798874,856399,0.002765454351902008
1751917932.749703,863199,0.0029449472203850746
1751918102.9600182,869749,0.002702603116631508
1751918139.077829,871599,0.0029275391716510057
1751918281.9670188,878199,0.002979557029902935
1751918398.6595478,881649,0.0033598903100937605
1751918471.4626062,884449,0.0029849992133677006
1751918479.687957,884899,0.0026741507463157177
1751918513.1467352,886599,0.002932031871750951
1751918713.3093543,894099,0.0033003920689225197
1751918850.8643527,900299,0.0030321769881993532
1751918993.6542737,906099,0.0031000820454210043
1751919000.9480314,906499,0.0028971447609364986
1751919004.5537653,906699,0.002917547943070531
1751919008.1122866,906899,0.003047859063372016
1751919339.7787504,920299,0.002433673944324255
1751919416.2678711,923449,0.0039047913160175085
1751919428.1268585,924099,0.0024689100682735443
1751919436.3420815,924549,0.002784866839647293
1751919468.0737224,926149,0.002963285194709897
1751919765.1606524,937999,0.0024950685910880566
1751919770.614533,938299,0.0030837482772767544
1751919784.2793632,939049,0.0029014581814408302
1751919800.5778267,939799,0.003198454389348626
1751919920.1064498,945249,0.0032406290993094444
1751920020.0219617,949599,0.0031411321833729744
1751920150.9479675,955499,0.0022703814320266247
1751920154.4583998,955699,0.0031653631012886763
1751920271.884144,960499,0.0027646259404718876
1751920356.601634,963949,0.0024799355305731297
1751920396.4052563,965999,0.0028058094903826714
1751920470.2152708,968899,0.0027638678438961506
1751920499.392346,970349,0.003525893669575453
1751920511.7668886,971049,0.0032822000794112682
1751920604.3317595,974949,0.002969753462821245
1751920607.0176911,975099,0.0025973585434257984
1751920690.689902,977349,0.002851473167538643
1751920760.2106695,980899,0.0028560864739120007
1751920814.0640466,982749,0.0030340799130499363
1751921022.09144,992099,0.00285994540899992
1751921040.0175388,993099,0.0030301990918815136
1751921073.2225063,994799,0.0030571927782148123
1751921090.3319445,995599,0.002964335959404707
1751921125.2596047,996149,0.0024918289855122566
1751921187.918893,999349,0.00373303284868598
1751921199.5079732,999999,0.003293536836281419
1751921548.3020432,1015599,0.003151660319417715
1751921623.147784,1018149,0.002689553191885352
1751921654.4901474,1019749,0.002902852836996317
1751921662.5044706,1020199,0.0024154093116521835
1751921694.608097,1021149,0.0033438154496252537
1751921713.4664001,1022049,0.0024115252308547497
1751921763.6843061,1024699,0.0024149236269295216
1751921860.8152304,1028949,0.0025906721130013466
1751921863.6008458,1029099,0.0028538480401039124
1751921923.63844,1030949,0.002672875765711069
1751921951.2118938,1032349,0.0024484486784785986
1751921967.603376,1033249,0.0024350376334041357
1751921969.4495695,1033349,0.0028436314314603806
1751922073.8448887,1038049,0.0025817295536398888
1751922167.2714756,1042099,0.0032930122688412666
1751922290.6342463,1047599,0.003417543601244688
1751922306.1757057,1048449,0.0026150254998356104
1751922316.144614,1048999,0.002929441165179014
1751922352.832552,1050049,0.002936947625130415
1751922388.5379446,1051849,0.0024687584955245256
1751922405.3511748,1052649,0.002805388532578945
1751922497.08803,1056499,0.0033189209643751383
1751922620.3634872,1061699,0.0030644619837403297
1751922653.9382348,1063399,0.002677440643310547
1751922712.8667924,1065599,0.0034277059603482485
1751922801.2825475,1069549,0.0024670776911079884
1751923043.204069,1079149,0.002878847997635603
1751923053.1176937,1079699,0.002618501428514719
1751923060.03942,1079949,0.002726093167439103
1751923080.7042987,1081099,0.0026432787999510765
1751923135.4885354,1083849,0.0026987241581082344
1751923137.2985845,1083949,0.003108105156570673
1751923308.1821618,1090649,0.002674790332093835
1751923581.7409003,1103199,0.003252645255997777
1751923620.9730444,1104399,0.0027311425656080246
1751923676.553925,1107349,0.0032793045975267887
1751923693.794216,1108149,0.0031498586758971214
1751923870.6452906,1115399,0.002723053563386202
1751923952.0009022,1118949,0.0033282064832746983
1751923953.7603753,1119049,0.002947403583675623
1751923991.162937,1120899,0.0028154230676591396
1751924330.0847943,1135149,0.003012134227901697
1751924396.6288867,1137849,0.0032187425531446934
1751924419.0667677,1139099,0.002479087794199586
1751924571.89701,1146099,0.0030689274426549673
1751924753.5516074,1153599,0.002743313554674387
1751924774.0404708,1154749,0.0028108488768339157
1751924787.7297685,1155349,0.0026111570186913013
1751925044.191588,1166549,0.002691857051104307
1751925136.3982317,1170349,0.0026337886229157448
1751925137.2918978,1170399,0.0024108828511089087
1751925258.5512538,1175049,0.0026465272530913353
1751925367.9613245,1179499,0.0030132965184748173
1751925369.712142,1179599,0.0025932304561138153
1751925436.5379913,1182299,0.0029395739547908306
1751925439.1759734,1182449,0.0025932283606380224
1751925903.18022,1203549,0.0030697768088430166
1751926244.1058884,1218949,0.002843220252543688
1751926345.9864407,1223499,0.002630728529766202
1751926349.6383657,1223699,0.002852698089554906
1751926366.3861523,1224649,0.0033283636439591646
1751926494.3724313,1230349,0.00285327504388988
1751926600.4497666,1235249,0.0029838080517947674
1751926629.9485202,1235949,0.0025081573985517025
1751926668.723639,1237949,0.0024303863756358624
1751926749.4441254,1241449,0.0030348384752869606
1751926765.8165374,1242199,0.0033269692212343216
1751926797.410166,1243799,0.0026385867968201637
1751926803.8034842,1244149,0.00263530807569623
1751926874.666073,1246949,0.002598688006401062
1751926894.4650235,1248049,0.00293151056393981
1751926925.3119216,1249599,0.0025591973681002855
1751926998.7297812,1252699,0.003338633803650737
1751927069.127863,1255649,0.0029253014363348484
1751927218.5475798,1262499,0.0030767745338380337
1751927422.6348484,1269949,0.003042107680812478
1751927466.850118,1272249,0.0032794305589050055
1751927692.8117685,1282499,0.0028471958357840776
1751927772.5652733,1285199,0.003122589085251093
1751927781.7766962,1285699,0.002985506784170866
1751927783.58097,1285799,0.002778742229565978
1751927824.3158429,1287899,0.002824938390403986
1751927894.333575,1290749,0.002777258399873972
1751928007.5531313,1295899,0.003435567021369934
1751928021.2988133,1296499,0.002772996900603175
1751928222.8874905,1304899,0.0027252084109932184
1751928231.2463796,1305349,0.003079185727983713
1751928276.3932965,1307699,0.0026595452800393105
1751928402.7894173,1313199,0.0028430172242224216
1751928441.7807646,1314549,0.002685114275664091
1751928453.6408448,1315199,0.0023976999800652266
1751928541.1400473,1318899,0.0029689697548747063
1751928583.2815814,1321099,0.0024559334851801395
1751928734.575145,1327549,0.0024252417497336864
1751928845.280341,1332349,0.0027756839990615845
1751928911.1889818,1334699,0.0024742218665778637
1751928971.7694995,1337699,0.0027519590221345425
1751929045.8541422,1340799,0.002856348641216755
1751929046.7347326,1340849,0.002729974687099457
1751929232.5344465,1348549,0.0029915960039943457
1751929275.020322,1350749,0.0032314020209014416
1751929288.1919005,1351499,0.0030769817531108856
1751929386.260489,1355249,0.0036302008666098118
1751929403.3488579,1356199,0.0026992270722985268
1751929421.3741584,1357049,0.0026123470161110163
1751929618.1880863,1365449,0.002693161368370056
1751929717.010197,1368399,0.0024111445527523756
1751929806.866551,1372149,0.0027615437284111977
1751929809.518674,1372299,0.0028551449067890644
1751929817.4989343,1372749,0.0027403212152421474
1751929883.7619185,1376099,0.002928265370428562
1751929901.1455808,1376899,0.002674209186807275
1751929998.9972005,1381349,0.0023922622203826904
1751930045.244885,1382599,0.002470817416906357
1751930195.4710531,1389649,0.0027662671636790037
1751930228.0114255,1391299,0.0028248378075659275
1751930248.8900304,1391699,0.00242464616894722
1751930309.7366738,1394749,0.002942465478554368
1751930435.7215455,1400349,0.002879081293940544
1751930486.1700196,1402299,0.00238345586694777
1751930543.370401,1405149,0.0023681912571191788
1751930848.623159,1418199,0.002640555379912257
1751930949.4993672,1422649,0.0026975851505994797
1751930956.5461924,1423049,0.0025285903830081224
1751931012.0077987,1425799,0.0030942060984671116
1751931136.3345175,1430799,0.0026873829774558544
1751931326.548209,1439749,0.002746555022895336
1751931398.9436667,1442749,0.0028094942681491375
1751931427.01751,1444149,0.0027344482950866222
1751931537.772823,1448649,0.002870944794267416
1751931548.4934871,1449249,0.0028818738646805286
1751931731.7242918,1456349,0.002610843162983656
1751931873.8372319,1462999,0.0030467852484434843
1751931959.526052,1465549,0.0027460665442049503
1751932075.706723,1470249,0.003183217253535986
1751932102.1625574,1471599,0.0023476036731153727
1751932157.991496,1474549,0.0035353191196918488
1751932244.8864527,1478299,0.002996338065713644
1751932313.0581317,1481049,0.003289173124358058
1751932327.4632425,1481849,0.003252175636589527
1751932361.767871,1483599,0.002538598608225584
1751932367.159414,1483899,0.002903297310695052
1751932488.544364,1489249,0.002846763003617525
1751932505.7542078,1489599,0.0027020361740142107
1751932524.2830966,1490449,0.0023989903274923563
1751932544.6694467,1491599,0.0024584936909377575
1751932563.1653547,1492449,0.0030501128640025854
1751932589.4867907,1493749,0.003033116925507784
1751932704.458363,1498749,0.00323379784822464
1751932741.7205307,1499999,0.0030273888260126114
1751932794.6528199,1502799,0.0024329624138772488
1751932808.6906307,1503399,0.002876630052924156
1751932833.3020027,1504049,0.0030494839884340763
1751932964.5866182,1510049,0.0030132264364510775
1751933021.0392542,1512849,0.0026105139404535294
1751933024.597339,1513049,0.0031704436987638474
1751933080.500997,1515049,0.0026716478168964386
1751933113.1415699,1516699,0.0029232637025415897
1751933130.7663705,1517499,0.0030037681572139263
1751933539.2505338,1534549,0.0030629001557826996
1751933554.064336,1535199,0.002207446377724409
1751933600.145793,1537599,0.0027757426723837852
1751933770.601291,1544649,0.002564373193308711
1751933797.983532,1545999,0.0030952631495893
1751933849.1481867,1547999,0.002794843167066574
1751933856.2114618,1548399,0.0028197590727359056
1751933894.218595,1550349,0.0024030390195548534
1751934170.048134,1562249,0.002543858252465725
1751934271.8369157,1565749,0.002913286443799734
1751934346.7292318,1568849,0.0027390059549361467
1751934380.3288176,1570549,0.0028084900695830584
1751934463.3248239,1573499,0.0028205052949488163
1751934616.2903683,1580399,0.0027585835196077824
1751934635.9273145,1581499,0.00274745118804276
1751934691.9246433,1583049,0.0029310674872249365
1751934727.3531861,1584849,0.002972161630168557
1751934730.9758239,1585049,0.0027401563711464405
1751934738.122821,1585449,0.002931462600827217
1751934813.7326598,1588599,0.0023628477938473225
1751934957.0660868,1595149,0.0026311627589166164
1751934974.440618,1595949,0.0026681958697736263
1751934988.0783505,1596649,0.00288832513615489
1751935021.9688416,1597699,0.002724000718444586
1751935045.0869634,1598849,0.0029055888298898935
1751935062.5423787,1599749,0.0028679468668997288
1751935082.385751,1600749,0.0031916839070618153
1751935269.4894986,1608699,0.002610728144645691
1751935303.7042465,1610449,0.002774277701973915
1751935362.1111138,1612749,0.0021453951485455036
1751935649.593011,1625399,0.0029282369650900364
1751935677.9563687,1626099,0.0030684666708111763
1751935724.6909227,1628499,0.0023444993421435356
1751935771.2449844,1630849,0.002664842177182436
1751935940.6854076,1637349,0.0026435451582074165
1751936004.577586,1640599,0.0025395951233804226
1751936005.5405362,1640649,0.002837300766259432
1751936031.5994558,1641249,0.0027238584589213133
1751936032.6018636,1641299,0.002775682834908366
1751936108.4349308,1645149,0.002536397660151124
1751936195.257986,1648349,0.002836113329976797
1751936253.794265,1650649,0.002723272889852524
1751936436.4608958,1659299,0.0033666053786873817
1751936565.1303215,1663999,0.0030892454087734222
1751936721.329584,1670449,0.002806314267218113
1751936739.0031936,1671349,0.0022816017735749483
1751936753.7288814,1672099,0.002316165715456009
1751937060.6496036,1685099,0.0027007460594177246
1751937068.5171056,1685499,0.002528199926018715
1751937173.4355178,1690199,0.0031405743211507797
1751937228.3546927,1692999,0.002671608002856374
1751937233.2547226,1693249,0.0028957189060747623
1751937235.2150018,1693349,0.0026087439619004726
1751937254.788861,1694349,0.002457640366628766
1751937424.8993669,1701099,0.0027581900358200073
1751937504.861954,1704499,0.002479328541085124
1751937522.560323,1705399,0.0025428570806980133
1751937625.8077085,1709899,0.0029680365696549416
1751937703.28707,1713849,0.0024072681553661823
1751937720.7483606,1714099,0.0033852430060505867
1751937802.2561133,1718249,0.0024931826628744602
1751937913.8985965,1723249,0.0027365367859601974
1751937947.955535,1723799,0.0028685200959444046
1751937971.570858,1724999,0.0031681726686656475
1751938106.0615575,1731199,0.0028736316598951817
1751938234.7453842,1737099,0.0031963454093784094
1751938394.604633,1743899,0.0025762012228369713
1751938426.061753,1745499,0.002877971390262246
1751938447.6174955,1746599,0.0023623122833669186
1751938454.5137756,1746949,0.0024448749609291553
1751938463.329964,1747399,0.003297338029369712
1751938465.2840412,1747499,0.002876389306038618
1751938467.2469976,1747599,0.002880975604057312
1751938495.6300178,1748399,0.002608534647151828
1751938573.145544,1752349,0.0027021034620702267
1751938652.9695992,1755749,0.0027810814790427685
1751938678.4905114,1757049,0.0028706290759146214
1751938749.1202636,1758699,0.002664282452315092
1751938792.385801,1760899,0.0028676227666437626
1751938987.7538247,1768899,0.0028355750255286694
1751939086.9762404,1773249,0.0028846091590821743
1751939099.8365026,1773899,0.002397730713710189
1751939148.012047,1776349,0.002632708987221122
1751939185.6120045,1777599,0.002474627224728465
1751939213.1530411,1778999,0.0025533814914524555
1751939268.2618139,1781799,0.002924850210547447
1751939353.3722239,1785249,0.002818203531205654
1751939426.4066272,1788249,0.0028964891098439693
1751939522.086547,1792499,0.003002690151333809
1751939546.6269495,1793749,0.002773675601929426
1751939585.0122268,1795699,0.003038634080439806
1751939634.14241,1797449,0.00272963335737586
1751939693.1427877,1800449,0.002459261566400528
1751939862.954175,1807149,0.00249552633613348
1751939906.329482,1809349,0.0026889676228165627
1751939993.694774,1813149,0.002402652520686388
1751940262.166858,1825099,0.0028816931881010532
1751940368.8793073,1829849,0.002694259164854884
1751940384.635796,1830649,0.0028627244755625725
1751940417.896769,1831599,0.0027871965430676937
1751940471.969292,1834349,0.0030421894043684006
1751940479.8638463,1834749,0.002497284673154354
1751940539.3097339,1836549,0.0026848295237869024
1751940685.8678122,1843249,0.0030386094003915787
1751940707.4835172,1844349,0.0026981686241924763
1751940709.4669604,1844449,0.0029690759256482124
1751940712.4210672,1844599,0.00279257632791996
1751940724.1797175,1845199,0.003651882754638791
1751940751.1054616,1845899,0.002772208070382476
1751940770.725113,1846899,0.0027979942969977856
1751940828.6253088,1849849,0.002637160010635853
1751940910.6198518,1853299,0.003164506983011961
1751940924.309408,1853999,0.002873167162761092
1751941002.2676644,1855849,0.0030429172329604626
1751941067.2538095,1859149,0.0024206931702792645
1751941088.7541668,1860249,0.0025772778317332268
1751941275.6307979,1868399,0.003045265795662999
1751941418.1526945,1874949,0.0030028559267520905
1751941456.958632,1876299,0.0024289411958307028
1751941458.9172843,1876399,0.0025936309248209
1751941505.035378,1878749,0.0025527672842144966
1751941556.269121,1880599,0.0023897604551166296
1751941591.6315272,1882399,0.0027026478201150894
1751941618.1543827,1883749,0.002861779648810625
1751941715.8153036,1887499,0.002548188203945756
1751941782.6923769,1890199,0.002544497139751911
1751941787.5885937,1890449,0.0024708877317607403
1751941928.775646,1896899,0.002611338859423995
1751941972.4120312,1899099,0.0028297570534050465
1751942213.2670817,1908849,0.002518228255212307
1751942462.566442,1919349,0.002580070635303855
1751942463.542481,1919399,0.002562922891229391
1751942477.2245884,1920099,0.0024757711216807365
1751942484.207675,1920449,0.003015749389305711
1751942590.2363183,1924399,0.0030626824591308832
1751942620.7771504,1925949,0.002599893370643258
1751942665.018999,1928199,0.0027912624645978212
1751942967.3626816,1940299,0.0025990894064307213
