Wall time,Step,Value
1753749908.7648327,234549,0.0036960686556994915
1753751134.5552757,241649,0.003532178932800889
1753751167.9848485,241849,0.0039970180951058865
1753751552.432951,244149,0.003158149542286992
1753753388.744431,254549,0.00354226166382432
1753753738.6082234,256649,0.00353257916867733
1753753772.050582,256849,0.003940004855394363
1753754237.1193528,259399,0.003214816562831402
1753754345.9767642,260049,0.003841105382889509
1753754555.0476167,261299,0.00401667132973671
1753754864.3255782,263149,0.0030507631599903107
1753755169.8651507,264799,0.0034232253674417734
1753755729.241361,268149,0.003617649432271719
1753756100.2993882,270199,0.0030584384221583605
1753756526.1655035,272749,0.0032579032704234123
1753758393.9501245,283399,0.003721477696672082
1753759801.8185697,291649,0.0031417235732078552
1753760132.2331052,293349,0.00363841257058084
1753760240.7010176,293999,0.0032746163196861744
1753760884.2328193,297849,0.0034717563539743423
1753761127.1069975,299099,0.0031993482261896133
1753761260.481754,299899,0.0036419881507754326
1753761727.8782907,302699,0.003813205985352397
1753762241.1891346,305599,0.003573420224711299
1753762466.9549816,306949,0.003349684877321124
1753762500.369023,307149,0.0032720202580094337
1753763226.207392,311299,0.0037284637801349163
1753763707.0419188,313999,0.0031923435162752867
1753764149.9021924,316649,0.0031574435997754335
1753764167.0197408,316749,0.0029884655959904194
1753764396.167484,317949,0.0035352434497326612
1753764404.349067,317999,0.0028233262710273266
1753764487.161193,318499,0.003120554145425558
1753766065.1704621,327599,0.00357269961386919
1753766216.3071585,328499,0.003205707762390375
1753766349.7618327,329299,0.0032277200371026993
1753766391.2918699,329549,0.0036852997727692127
1753766466.1546006,329999,0.003637071466073394
1753767588.7281332,336549,0.0035941782407462597
1753767786.3503127,337549,0.003808477194979787
1753768221.9125073,340149,0.003099306719377637
1753768663.021145,342549,0.003901202231645584
1753769240.6596296,345999,0.003352885600179434
1753769885.5038047,349599,0.003538551740348339
1753769927.1045296,349849,0.0029601017013192177
1753770446.3952208,352749,0.0035282233729958534
1753771767.1468952,360399,0.003409711178392172
1753772184.6723337,362699,0.003062177449464798
1753773782.3869865,371849,0.003112399484962225
1753774017.5043974,373249,0.0027859355323016644
1753774051.0632799,373449,0.002953960094600916
1753774719.2685544,377199,0.0035054206382483244
1753775229.2112937,380249,0.0033820203971117735
1753775603.0615194,382249,0.0034308836329728365
1753776328.9194436,386399,0.0032005817629396915
1753776353.303045,386549,0.003480898914858699
1753776572.978246,387849,0.0031868647783994675
1753776891.655064,389749,0.0034955944865942
1753777162.8807166,391099,0.0031409391667693853
1753777448.9771283,392799,0.0033066892065107822
1753778586.6243129,399349,0.003252524184063077
1753779802.3231199,406149,0.003287940751761198
1753781254.23297,414599,0.0029637357220053673
1753783507.1092458,427449,0.002805557334795594
1753783556.8130221,427749,0.0029575913213193417
1753784137.8219185,430949,0.0031099258922040462
1753784485.0912588,432999,0.0032823323272168636
1753784809.5650575,434749,0.0027765389531850815
1753785064.0118597,436249,0.003258384997025132
1753785300.0988562,437649,0.003074329113587737
1753785500.4850547,438849,0.0031712946947664022
1753785518.3494656,438949,0.003165755420923233
1753785927.9540904,441199,0.0027661859057843685
1753786011.3237967,441699,0.0037510679103434086
1753786324.5381253,443549,0.0028800107538700104
1753786382.0371516,443899,0.0029313182458281517
1753787967.3647513,452949,0.0031801247969269753
1753788526.8467696,456099,0.0030622512567788363
1753788788.4920216,457649,0.003612146945670247
1753789668.6511867,462649,0.002950724447146058
1753790035.7156167,464599,0.0028590846341103315
1753790350.885528,466399,0.002950043184682727
1753790620.230516,467999,0.003499476006254554
1753792196.166608,476949,0.0033413474448025227
1753792271.5062408,477399,0.002935202093794942
1753793375.6516016,483599,0.002379920333623886
1753793722.3397737,485649,0.0025527626276016235
1753794067.0588157,487699,0.003423512214794755
1753794076.9882805,487749,0.002954913303256035
1753794816.2223341,491899,0.0034247832372784615
1753795098.0538902,493399,0.003335024928674102
1753795328.6244574,494749,0.0027690399438142776
1753795521.1923716,495899,0.003392360871657729
1753795784.1190605,497449,0.003437242703512311
1753795791.814333,497499,0.0030806544236838818
1753796028.4282987,498699,0.0035600310657173395
1753796078.0183775,498999,0.003296921029686928
1753796197.7664287,499699,0.0027811038307845592
1753796822.293881,503199,0.0029757628217339516
1753797050.8924468,504549,0.00331055442802608
1753797313.6623187,506099,0.0026320619508624077
1753797456.542354,506949,0.0028293770737946033
1753797931.6804857,509599,0.0029997853562235832
1753798073.7241538,510449,0.003559760982170701
1753798131.5938373,510799,0.002930479357019067
1753799233.958716,517149,0.003156685270369053
1753799259.747771,517299,0.003142518689855933
1753799709.2484152,519799,0.0033705488312989473
1753800130.0283442,522299,0.0031974671874195337
1753800269.0571048,522949,0.003545246319845319
1753800632.9123194,525099,0.0033757309429347515
1753800775.8802078,525949,0.0030173659324645996
1753801176.8383565,528099,0.00330741866491735
1753801867.0946038,532199,0.0029391932766884565
1753801915.9476216,532299,0.003181664738804102
1753802438.9043915,535399,0.0028338306583464146
1753802581.6768322,536249,0.003487002570182085
1753805198.3587675,551199,0.0027172768022865057
1753805338.325948,551849,0.0033074584789574146
1753805491.116298,552749,0.0028906504157930613
1753805825.0062091,554749,0.0036680889315903187
1753806027.076269,555949,0.0028745990712195635
1753806078.9640582,556249,0.002611470175907016
1753806852.8139598,560649,0.0034207564312964678
1753806901.8779895,560949,0.0035194631200283766
1753807915.5630186,566599,0.0034839718136936426
1753808447.5841298,569749,0.0032881181687116623
1753808572.3126488,570499,0.0029600788839161396
1753808887.7554948,572199,0.003316093934699893
1753811885.2305284,589349,0.0029831852298229933
1753812192.7809157,590999,0.0034062769263982773
1753812429.8844395,592399,0.0027014713268727064
1753812598.8901234,593399,0.0028571668080985546
1753814009.791668,601399,0.002846776507794857
1753814423.3018105,603849,0.00263139302842319
1753815292.765391,608799,0.002400508848950267
1753815327.0635421,608999,0.0026087784208357334
1753815826.095503,611799,0.0029111686162650585
1753816389.17798,615149,0.002371510025113821
1753816539.2609363,615849,0.0028950897976756096
1753816859.6886594,617749,0.0026721847243607044
1753817229.0619228,619949,0.0033141709864139557
1753817247.4108632,620049,0.0030629774555563927
1753817586.893062,621899,0.0029099206440150738
1753817918.548044,623849,0.0034447889775037766
1753818604.7072825,627749,0.0027135133277624846
1753819028.4604332,630099,0.002901114523410797
1753819958.3657243,635449,0.0033553882967680693
1753821642.7663376,645099,0.002853578422218561
1753821676.496539,645299,0.0027059102430939674
1753822003.751909,647249,0.00290093757212162
1753822240.8664706,648649,0.0026888782158493996
1753822274.780105,648849,0.0027850503101944923
1753825149.9226828,665249,0.0027647505048662424
1753825529.3562055,667499,0.0030973805114626884
1753825886.3046522,669449,0.002709053223952651
1753826138.985795,670949,0.003105450887233019
1753826451.071285,672799,0.0028435313142836094
1753827042.4433331,676149,0.002660635393112898
1753827279.181863,677549,0.002981961239129305
1753827922.4877243,681199,0.0025392253883183002
1753828080.3963578,682149,0.0029011371079832315
1753828122.136123,682399,0.0028080008924007416
1753829514.5834343,690149,0.003364027012139559
1753829910.5447671,692499,0.002602122025564313
1753830994.736912,698599,0.0031244533602148294
1753831070.5491295,699049,0.0030462639406323433
1753831291.372149,700349,0.0031531346030533314
1753831624.834534,702349,0.0026434813626110554
1753832782.7125428,708899,0.0022713104262948036
1753832876.1877694,709449,0.0027960846200585365
1753833026.464256,710349,0.0030953416135162115
1753833497.0182905,712949,0.0031093016732484102
1753833553.106609,713299,0.00339507102034986
1753834299.580299,717749,0.002917687641456723
1753834388.3955503,718099,0.003089848905801773
1753834758.3409672,720299,0.0024710153229534626
1753834875.6886115,720999,0.003029188606888056
1753835878.0226352,726799,0.003084068186581135
1753836645.8122058,731199,0.0031790409702807665
1753836830.3600218,732299,0.003014532383531332
1753837708.1365623,737299,0.0028365356847643852
1753838367.1723914,740999,0.002876544138416648
1753838665.3156536,742599,0.0031451948452740908
1753838774.790109,743249,0.003073332831263542
1753839286.1858516,746299,0.002827914897352457
1753840104.2715018,750999,0.003121405839920044
1753840518.0788276,753299,0.0025585521943867207
1753840559.977153,753549,0.002672897418960929
1753840895.1784756,755549,0.00288489181548357
1753841012.511633,756249,0.0028060877230018377
1753841158.8619628,756949,0.0031806486658751965
1753841283.9231544,757699,0.002689739689230919
1753841551.3821638,759299,0.0028187516145408154
1753841668.3325925,759999,0.00286665465682745
1753842853.5684834,766749,0.0034546013921499252
1753843163.9982357,768599,0.0031228738371282816
1753843566.0527189,770999,0.0033144825138151646
1753843903.8631463,772849,0.003012341447174549
1753844188.150619,774549,0.003128987504169345
1753845221.6912,780549,0.003139990381896496
1753845504.140836,781949,0.003208546433597803
1753846554.3345075,788049,0.00282211578451097
1753846830.426217,789699,0.0031494940631091595
1753847085.9175231,791049,0.0026170657947659492
1753848918.622448,801649,0.003014623187482357
1753849287.1872,803849,0.0026317015290260315
1753849670.9502175,805899,0.0025797293055802584
1753850240.4310808,809299,0.0031192523892968893
1753850248.571763,809349,0.00231893640011549
1753850739.0161061,812099,0.0034716271329671144
1753851370.5076923,815699,0.0029173102229833603
1753852032.7803807,819649,0.0031013344414532185
1753852357.2716997,821399,0.002613362856209278
1753854997.7112002,836599,0.0025554397143423557
1753855893.937777,841749,0.003326782491058111
1753856162.9594972,843349,0.002623823471367359
1753856281.2058845,844049,0.0030565361957997084
1753856305.6137702,844199,0.0032767008524388075
1753856547.9655683,845399,0.0026235172990709543
1753856883.434791,847399,0.0024395068176090717
1753858394.646854,856049,0.002728066174313426
1753858445.6735606,856349,0.0025646896101534367
1753858453.7582493,856399,0.0029699888546019793
1753859624.1887977,863199,0.002696732059121132
1753860792.8542316,869749,0.002754942514002323
1753861104.8999708,871599,0.0026813563890755177
1753862245.3768961,878199,0.002710477914661169
1753862869.757538,881649,0.00287051685154438
1753863379.5123436,884449,0.0027968238573521376
1753863454.7272446,884899,0.003035198664292693
1753863740.9777327,886599,0.0029329368844628334
1753865066.3436484,894099,0.0030206525698304176
1753866145.1049871,900299,0.002702911850064993
1753867167.3443031,906099,0.0032760833855718374
1753867234.9320252,906499,0.0026050154119729996
1753867268.7264519,906699,0.0033333415631204844
1753867302.5108135,906899,0.003097900655120611
1753869657.862868,920299,0.0024600159376859665
1753870222.9653869,923449,0.0028440719470381737
1753870333.2718427,924099,0.0027611288242042065
1753870408.9222062,924549,0.002924159402027726
1753870680.3229988,926149,0.002490589627996087
1753872785.3757274,937999,0.003062684554606676
1753872837.7670996,938299,0.002732402179390192
1753872963.5200348,939049,0.002528849523514509
1753873091.5303142,939799,0.0027257613837718964
1753874049.0200574,945249,0.0027372227050364017
1753874833.9362876,949599,0.0027661737985908985
1753875866.9931464,955499,0.0028565549291670322
1753875900.888779,955699,0.0026362668722867966
1753876746.8059814,960499,0.002527640201151371
1753877364.5666552,963949,0.0027478886768221855
1753877712.4621847,965999,0.0026989311445504427
1753878233.768405,968899,0.002961143385618925
1753878479.2417212,970349,0.0027113910764455795
1753878599.4224913,971049,0.0026054938789457083
1753879290.7815127,974949,0.0030215305741876364
1753879314.3165221,975099,0.0024748635478317738
1753879742.096436,977349,0.002552245045080781
1753880343.7936676,980899,0.0027314056642353535
1753880690.7849715,982749,0.0027064578607678413
1753882345.5088792,992099,0.0031645717099308968
1753882515.3094602,993099,0.003026519436389208
1753882802.5770373,994799,0.0024339400697499514
1753882938.1231875,995599,0.0027202111668884754
1753883064.5170743,996149,0.0028079915791749954
1753883602.0110707,999349,0.002798765432089567
1753883714.0363324,999999,0.0025931461714208126
1753886470.7568126,1015599,0.0031497864983975887
1753886954.6795328,1018149,0.002805191557854414
1753887223.8951476,1019749,0.0029609398916363716
1753887302.3475707,1020199,0.002838069573044777
1753887492.0786424,1021149,0.003246461506932974
1753887643.3978963,1022049,0.0030985341873019934
1753888092.3285434,1024699,0.003071469720453024
1753888847.2292075,1028949,0.0029279999434947968
1753888870.4833572,1029099,0.0021687247790396214
1753889217.3915346,1030949,0.002934682182967663
1753889454.3214488,1032349,0.002282180590555072
1753889608.1587293,1033249,0.002617956604808569
1753889624.0343652,1033349,0.00264530791901052
1753890449.0498579,1038049,0.0026663485914468765
1753891168.7025607,1042099,0.002810531761497259
1753892139.814457,1047599,0.002972776535898447
1753892283.224066,1048449,0.0025911794509738684
1753892374.1807168,1048999,0.0023610652424395084
1753892584.0863008,1050049,0.0024586431682109833
1753892894.44529,1051849,0.0027906945906579494
1753893030.5346527,1052649,0.0031730737537145615
1753893714.1711674,1056499,0.0027904189191758633
1753894633.1878817,1061699,0.0026109132450073957
1753894920.594007,1063399,0.002591919619590044
1753895323.2811024,1065599,0.002592782024294138
1753896019.4470067,1069549,0.002540549263358116
1753897714.1339583,1079149,0.002761141862720251
1753897808.7660892,1079699,0.0027089768555015326
1753897850.6156664,1079949,0.003666670061647892
1753898046.7508802,1081099,0.0023311227560043335
1753898510.6811492,1083849,0.003051414620131254
1753898528.9672348,1083949,0.0023964555002748966
1753899720.5565593,1090649,0.002888108603656292
1753901912.8551338,1103199,0.002703954465687275
1753902151.289894,1104399,0.0030293576419353485
1753902647.5386517,1107349,0.003026705700904131
1753902782.728655,1108149,0.002415135968476534
1753904063.4788985,1115399,0.0026601948775351048
1753904693.2404616,1118949,0.0026448401622474194
1753904708.4531682,1119049,0.0030774285551160574
1753905021.06129,1120899,0.002415214665234089
1753907507.0433898,1135149,0.0024574336130172014
1753907993.471345,1137849,0.0028989766724407673
1753908206.994849,1139099,0.002826172858476639
1753909418.550846,1146099,0.0026211938820779324
1753910741.3203743,1153599,0.0030929751228541136
1753910933.1717298,1154749,0.0026188078336417675
1753911034.0512254,1155349,0.0029897275380790234
1753912981.3189673,1166549,0.0026851939037442207
1753913646.5109658,1170349,0.0025980393402278423
1753913657.5696862,1170399,0.0026122883427888155
1753914481.9717555,1175049,0.002778963651508093
1753915262.2629297,1179499,0.002593475626781583
1753915277.5915692,1179599,0.002840613480657339
1753915761.8682377,1182299,0.003099489491432905
1753915785.5596488,1182449,0.002646936569362879
1753919442.6175375,1203549,0.002841041423380375
1753922119.539323,1218949,0.0029422652442008257
1753922914.6925848,1223499,0.002919150982052088
1753922948.2684903,1223699,0.002842238638550043
1753923107.722076,1224649,0.0024144069757312536
1753924094.1357725,1230349,0.0031940280459821224
1753924946.7075799,1235249,0.0029437902849167585
1753925093.3944297,1235949,0.0024364711716771126
1753925428.762618,1237949,0.002936137607321143
1753926043.8360443,1241449,0.0026872875168919563
1753926169.3629272,1242199,0.0027513785753399134
1753926437.1403391,1243799,0.002630083356052637
1753926495.70964,1244149,0.002521391026675701
1753926994.0763192,1246949,0.002434397581964731
1753927178.394415,1248049,0.0027989097870886326
1753927438.0990663,1249599,0.0027171338442713022
1753927986.6317189,1252699,0.0028505630325526
1753928509.9927747,1255649,0.002286171307787299
1753929689.6291652,1262499,0.0024413226637989283
1753931010.3816285,1269949,0.0024092369712889194
1753931396.1480067,1272249,0.0027168181259185076
1753933186.429116,1282499,0.0028661850374192
1753933669.5093386,1285199,0.002659495919942856
1753933752.8018188,1285699,0.0029875528998672962
1753933769.9080243,1285799,0.002817357424646616
1753934121.4267874,1287899,0.002369831781834364
1753934627.8076534,1290749,0.003167969174683094
1753935518.986689,1295899,0.0030744345858693123
1753935619.3012323,1296499,0.002667152788490057
1753937088.2410355,1304899,0.0025234553031623363
1753937163.5229008,1305349,0.002643848769366741
1753937557.8810167,1307699,0.0024961759336292744
1753938520.7736797,1313199,0.0023776739835739136
1753938784.1644826,1314549,0.002575724385678768
1753938893.2796366,1315199,0.0032328451052308083
1753939543.2236466,1318899,0.002614084631204605
1753939912.3492844,1321099,0.0025428058579564095
1753941025.2851617,1327549,0.0020233825780451298
1753941861.8770225,1332349,0.0028498379979282618
1753942293.8817008,1334699,0.002593438373878598
1753942798.6826148,1337699,0.0025119553320109844
1753943351.9663358,1340799,0.00293269706889987
1753943359.9870915,1340849,0.0025742766447365284
1753944729.0440934,1348549,0.0025994344614446163
1753945100.5146012,1350749,0.0025282572023570538
1753945227.5976543,1351499,0.0032338397577404976
1753945898.5540578,1355249,0.0026155116502195597
1753946062.2969246,1356199,0.002294926904141903
1753946206.4665139,1357049,0.0032740230672061443
1753947699.749905,1365449,0.002766581252217293
1753948239.4540856,1368399,0.0028057037852704525
1753948905.314715,1372149,0.0025337948463857174
1753948930.6181586,1372299,0.002961512887850404
1753949008.7706656,1372749,0.0027094916440546513
1753949574.3608966,1376099,0.0025245253928005695
1753949709.3521798,1376899,0.0030994401313364506
1753950493.6064413,1381349,0.002748642349615693
1753950735.2142956,1382599,0.0024714155588299036
1753951958.7400205,1389649,0.0027475266251713037
1753952237.1301317,1391299,0.002392185851931572
1753952345.4959474,1391699,0.0020771194249391556
1753952863.00062,1394749,0.0031407249625772238
1753953837.2467296,1400349,0.002986967097967863
1753954200.5989058,1402299,0.0025863880291581154
1753954681.7577975,1405149,0.0026132939383387566
1753956980.320813,1418199,0.002583728637546301
1753957767.1793373,1422649,0.0029426226392388344
1753957834.6075912,1423049,0.0026505927089601755
1753958296.5661194,1425799,0.002638345817103982
1753959212.0192606,1430799,0.0031397307757288218
1753960756.784683,1439749,0.0027518148999661207
1753961297.7734735,1442749,0.0030771445017307997
1753961534.868358,1444149,0.0026370594277977943
1753962324.5967805,1448649,0.002673857845366001
1753962425.990969,1449249,0.002864433918148279
1753963702.450562,1456349,0.0026143728755414486
1753964862.3488653,1462999,0.00396453682333231
1753965336.9617815,1465549,0.002843249123543501
1753966164.4191158,1470249,0.0030711274594068527
1753966392.3901365,1471599,0.0024501776788383722
1753966891.593921,1474549,0.003013815265148878
1753967567.2217734,1478299,0.0027544223703444004
1753968063.6432703,1481049,0.0024608070962131023
1753968199.265883,1481849,0.0025576078332960606
1753968493.4580665,1483599,0.002913595177233219
1753968545.8660693,1483899,0.0023585637100040913
1753969478.4254906,1489249,0.003284675534814596
1753969574.9458818,1489599,0.002502027666196227
1753969724.0666518,1490449,0.0023361339699476957
1753969917.199004,1491599,0.003336214227601886
1753970059.7084663,1492449,0.003014858579263091
1753970278.505911,1493749,0.002483509946614504
1753971155.5775368,1498749,0.002629872877150774
1753971398.4210262,1499999,0.0029907389543950558
1753971873.2730415,1502799,0.0025245877914130688
1753971974.7088296,1503399,0.002769981510937214
1753972114.134772,1504049,0.002712978981435299
1753973160.325389,1510049,0.002545622643083334
1753973632.4958742,1512849,0.0031411140225827694
1753973666.424456,1513049,0.0023989316541701555
1753974050.1859117,1515049,0.0026770986150950193
1753974330.4979057,1516699,0.0030628577806055546
1753974466.09477,1517499,0.0026262991596013308
1753977485.73799,1534549,0.0026364910881966352
1753977597.7451096,1535199,0.0029584583826363087
1753978009.8420858,1537599,0.0030473233200609684
1753979272.2465134,1544649,0.002981624100357294
1753979499.5460753,1545999,0.0027418993413448334
1753979875.1028833,1547999,0.002780961338430643
1753979942.516906,1548399,0.002713422756642103
1753980274.553678,1550349,0.00287417508661747
1753982347.8163352,1562249,0.0027914929669350386
1753982994.5389106,1565749,0.0024551483802497387
1753983551.4147656,1568849,0.002891591750085354
1753983838.3508244,1570549,0.0023494844790548086
1753984368.7125108,1573499,0.0030463894363492727
1753985567.4999897,1580399,0.0024436130188405514
1753985752.668597,1581499,0.0024418984539806843
1753986049.31103,1583049,0.0027361204847693443
1753986350.8177593,1584849,0.00231426814571023
1753986385.4005513,1585049,0.0025648889131844044
1753986453.4450936,1585449,0.002891998505219817
1753987017.515958,1588599,0.002411941532045603
1753988164.41564,1595149,0.0025668353773653507
1753988299.9454057,1595949,0.002279871143400669
1753988417.5528412,1596649,0.00254333415068686
1753988625.819807,1597699,0.00253178714774549
1753988821.451925,1598849,0.003260816913098097
1753988972.3298101,1599749,0.002608063630759716
1753989142.7909443,1600749,0.0028859314043074846
1753990560.8444972,1608699,0.0027964417822659016
1753990855.60085,1610449,0.003058722708374262
1753991276.625991,1612749,0.003209107555449009
1753993471.0853388,1625399,0.002366091590374708
1753993636.7670825,1626099,0.0034462737385183573
1753994042.4834936,1628499,0.0027264882810413837
1753994438.4539218,1630849,0.0028781075961887836
1753995597.9171987,1637349,0.002441513817757368
1753996148.2333577,1640599,0.002653349656611681
1753996156.0346575,1640649,0.0025113606825470924
1753996288.4051247,1641249,0.0031864962074905634
1753996296.1422803,1641299,0.0028422465547919273
1753996945.6890671,1645149,0.0025095208548009396
1753997517.1090329,1648349,0.0027837450616061687
1753997950.3813498,1650649,0.0030535045079886913
1753999457.8047025,1659299,0.0022138352505862713
1754000297.8856149,1663999,0.002858175663277507
1754001464.2566223,1670449,0.0026649530045688152
1754001616.9052124,1671349,0.0026227962225675583
1754001744.7446387,1672099,0.002389239612966776
1754004018.881924,1685099,0.0023499580565840006
1754004086.9161532,1685499,0.0026594349183142185
1754004924.6124096,1690199,0.0030193699058145285
1754005395.4440358,1692999,0.002572045661509037
1754005435.826375,1693249,0.0029766401275992393
1754005454.655013,1693349,0.00313165714032948
1754005623.1571846,1694349,0.0027868621982634068
1754006822.6295288,1701099,0.0025394773110747337
1754007423.4103394,1704499,0.0026609990745782852
1754007574.2695882,1705399,0.0025841169990599155
1754008358.0975432,1709899,0.002624205546453595
1754009021.1023808,1713849,0.002457271795719862
1754009092.538943,1714099,0.0030229673720896244
1754009787.6782153,1718249,0.0027580969035625458
1754010659.6436393,1723249,0.0028141424991190434
1754010795.7236633,1723799,0.002920659724622965
1754010996.17209,1724999,0.0032627738546580076
1754012066.5621443,1731199,0.0024959691800177097
1754013088.3271186,1737099,0.0022057504393160343
1754014293.1305323,1743899,0.002471265383064747
1754014561.9843683,1745499,0.0024760039523243904
1754014746.8876495,1746599,0.0028866089414805174
1754014805.6985493,1746949,0.002740448107942939
1754014881.3241491,1747399,0.0029791700653731823
1754014898.0523674,1747499,0.002669861540198326
1754014914.9264529,1747599,0.003185657784342766
1754015078.888643,1748399,0.002488568425178528
1754015744.3661702,1752349,0.0026424359530210495
1754016345.9192765,1755749,0.0021679806523025036
1754016564.2712958,1757049,0.0028059985488653183
1754016891.7746742,1758699,0.002502189017832279
1754017261.4030795,1760899,0.002989126369357109
1754018662.637392,1768899,0.0028745136223733425
1754019424.122598,1773249,0.002472239313647151
1754019533.8779879,1773899,0.00249604694545269
1754019945.4709985,1776349,0.002322283573448658
1754020196.1087067,1777599,0.0029522262047976255
1754020431.600492,1778999,0.003183044958859682
1754020902.1988614,1781799,0.0022519645281136036
1754021512.2669253,1785249,0.0027769277803599834
1754022046.504884,1788249,0.002562674693763256
1754022791.5517304,1792499,0.0022940144408494234
1754023001.9351177,1793749,0.002867572009563446
1754023330.001597,1795699,0.002665022388100624
1754023653.9990814,1797449,0.002837862353771925
1754024158.126649,1800449,0.0027195580769330263
1754025345.755094,1807149,0.002312702126801014
1754025716.5741656,1809349,0.0027588799130171537
1754026398.7864313,1813149,0.0023595208767801523
1754028475.1019728,1825099,0.002895592711865902
1754029307.7869563,1829849,0.002887328155338764
1754029442.8056405,1830649,0.002653541974723339
1754029632.5383613,1831599,0.00261581945233047
1754030097.1122959,1834349,0.002425546757876873
1754030164.6531894,1834749,0.002957157092168927
1754030499.1284113,1836549,0.002527305157855153
1754031663.8279567,1843249,0.0026435398031026125
1754031849.2280178,1844349,0.0029675839468836784
1754031866.740746,1844449,0.0023248803336173296
1754031892.526328,1844599,0.0026845168322324753
1754031994.0088704,1845199,0.0022720173001289368
1754032153.8083804,1845899,0.0026817573234438896
1754032322.4241574,1846899,0.002527979901060462
1754032820.732167,1849849,0.002678876742720604
1754033437.6705456,1853299,0.00361644197255373
1754033555.4023345,1853999,0.0029076808132231236
1754033920.6113782,1855849,0.0024635642766952515
1754034477.0071595,1859149,0.0028758079279214144
1754034661.3330107,1860249,0.002722695004194975
1754036124.4379401,1868399,0.0025644011329859495
1754037269.4690206,1874949,0.002526983618736267
1754037538.9752226,1876299,0.002056992147117853
1754037556.699505,1876399,0.0024130407255142927
1754037955.6869276,1878749,0.0027984348125755787
1754038314.2303588,1880599,0.003027860075235367
1754038619.629815,1882399,0.0030944650061428547
1754038849.6542284,1883749,0.0032637007534503937
1754039515.078135,1887499,0.002789077814668417
1754040005.3567243,1890199,0.0023141729179769754
1754040047.5254838,1890449,0.002817693632096052
1754041185.511272,1896899,0.002678429940715432
1754041557.9753497,1899099,0.0024984125047922134
1754043269.6839597,1908849,0.0027963723987340927
1754045159.364418,1919349,0.002646443899720907
1754045167.1466098,1919399,0.0024038744159042835
1754045284.3524792,1920099,0.0028660232201218605
1754045343.2919056,1920449,0.0024867826141417027
1754046043.9528525,1924399,0.0028527097310870886
1754046305.8028414,1925949,0.0030614114366471767
1754046687.737198,1928199,0.0025381697341799736
